pkg_name,version,version_type,publish_date,licenses,vuln_high,vuln_medium,vuln_low,vuln_critical
plone,4.3.8,,2016-03-01,GPL-2.0,0,1,18,0
plone,5.0.2,,2016-01-09,GPL-2.0,0,1,19,0
plone,5.0.1,,2015-12-18,GPL-2.0,0,1,19,0
plone,5,,2015-09-28,GPL-2.0,0,1,19,0
plone,4.3.7,,2015-09-28,GPL-2.0,0,1,18,0
plone,5.0rc3,Pre-release,2015-09-21,GPL-2.0,0,2,15,0
plone,5.0rc2,Pre-release,2015-09-12,GPL-2.0,0,2,15,0
plone,5.0rc1,Pre-release,2015-09-08,GPL-2.0,0,2,15,0
plone,5.0b4,Pre-release,2015-08-24,GPL-2.0,0,2,15,0
plone,5.0b3,Pre-release,2015-07-20,GPL-2.0,0,2,15,0
plone,4.3.6,,2015-06-03,GPL-2.0,0,2,18,0
plone,4.3.5,,2015-05-14,GPL-2.0,0,2,18,0
plone,5.0b2,Pre-release,2015-05-14,GPL-2.0,0,2,15,0
plone,5.0b1,Pre-release,2015-03-27,GPL-2.0,0,2,15,0
plone,5.0a3,Pre-release,2014-11-01,GPL-2.0,0,2,15,0
plone,4.3.4,,2014-10-23,GPL-2.0,0,2,18,0
plone,5.0a2,Pre-release,2014-04-20,GPL-2.0,0,2,15,0
plone,5.0a1,Pre-release,2014-03-03,GPL-2.0,0,2,15,0
plone,4.3.3,,2014-02-20,GPL-2.0,0,2,18,0
plone,4.2.7,,2013-12-10,GPL-2.0,0,2,15,0
plone,4.2.6,,2013-08-14,GPL-2.0,0,2,15,0
plone,4.3.2,,2013-08-13,GPL-2.0,0,2,18,0
plone,4.3.1,,2013-05-31,GPL-2.0,0,2,18,0
plone,4.3,,2013-04-06,GPL-2.0,0,2,18,0
plone,4.3rc1,Pre-release,2013-03-06,GPL-2.0,0,2,15,0
plone,4.2.5,,2013-03-06,GPL-2.0,0,2,15,0
plone,4.3b2,Pre-release,2013-01-18,GPL-2.0,0,2,15,0
plone,4.2.4,,2013-01-18,GPL-2.0,0,2,15,0
plone,4.3b1,Pre-release,2013-01-02,GPL-2.0,0,2,15,0
plone,4.2.3,,2012-12-15,GPL-2.0,0,2,15,0
plone,4.3a2,Pre-release,2012-10-18,GPL-2.0,0,2,15,0
plone,4.2.2,,2012-10-15,GPL-2.0,0,2,16,0
plone,4.3a1,Pre-release,2012-09-01,GPL-2.0,0,2,15,0
plone,4.2.1,,2012-08-11,GPL-2.0,0,2,16,0
plone,4.2,,2012-06-29,GPL-2.0,0,2,16,0
plone,4.1.6,,2012-06-27,GPL-2.0,0,2,16,0
plone,4.2rc2,Pre-release,2012-05-31,GPL-2.0,0,2,16,0
plone,4.2rc1,Pre-release,2012-05-08,GPL-2.0,0,2,16,0
plone,4.1.5,,2012-04-19,GPL-2.0,0,2,16,0
plone,4.2b2,Pre-release,2012-02-09,GPL-2.0,0,2,16,0
plone,4.1.4,,2012-02-08,GPL-2.0,0,2,16,0
plone,4.2b1,Pre-release,2011-12-06,GPL-2.0,0,2,16,0
plone,4.1.3,,2011-11-29,GPL-2.0,0,2,16,0
plone,4.0.10,,2011-10-12,GPL-2.0,0,2,16,0
plone,4.1.2,,2011-10-08,GPL-2.0,0,2,16,0
plone,4.1.1,,2011-09-21,GPL-2.0,0,2,16,0
plone,4.2a2,Pre-release,2011-09-16,GPL-2.0,0,2,16,0
plone,4.2a1,Pre-release,2011-08-10,GPL-2.0,0,2,16,0
plone,4.0.9,,2011-07-29,GPL-2.0,0,2,16,0
plone,3.3.6,,2011-07-19,GPL-3.0,0,2,13,0
plone,4.0.8,,2011-07-17,GPL-2.0,0,2,16,0
plone,4.1,,2011-07-17,GPL-2.0,0,2,16,0
plone,4.0.7,,2011-06-06,GPL-2.0,0,2,16,0
plone,4.1rc3,Pre-release,2011-06-06,GPL-2.0,0,2,16,0
plone,4.0.6,,2011-05-22,GPL-2.0,0,2,16,0
plone,4.1rc2,Pre-release,2011-05-22,GPL-2.0,0,2,16,0
plone,4.0.5,,2011-04-09,GPL-2.0,0,2,16,0
plone,4.1b2,Pre-release,2011-04-09,GPL-2.0,0,2,16,0
plone,4.1b1,Pre-release,2011-03-08,GPL-2.0,0,2,16,0
plone,4.0.4,,2011-03-01,GPL-2.0,0,2,16,0
plone,4.1a3,Pre-release,2011-02-15,GPL-2.0,0,2,16,0
plone,4.1a2,Pre-release,2011-02-11,GPL-2.0,0,2,16,0
plone,4.1a1,Pre-release,2011-01-21,GPL-2.0,0,2,16,0
plone,4.0.3,,2011-01-21,GPL-2.0,0,2,16,0
plone,4.0.2,,2010-11-22,GPL-2.0,0,2,16,0
plone,4.0.1,,2010-10-04,GPL-2.0,0,2,16,0
plone,4,,2010-08-30,GPL-2.0,0,2,16,0
plone,4.0rc1,Pre-release,2010-08-06,GPL-2.0,0,2,13,0
plone,4.0b5,Pre-release,2010-07-08,GPL-3.0,0,2,13,0
plone,4.0b4,Pre-release,2010-06-13,GPL-3.0,0,2,13,0
plone,4.0b3,Pre-release,2010-05-04,GPL-3.0,0,2,13,0
plone,4.0b2,Pre-release,2010-04-10,GPL-3.0,0,2,13,0
plone,4.0b1,Pre-release,2010-03-09,GPL-3.0,0,2,13,0
plone,3.3.5,,2010-03-03,GPL-3.0,0,2,13,0
plone,4.0a5,Pre-release,2010-02-19,GPL-3.0,0,2,13,0
plone,4.0a4,Pre-release,2010-02-01,GPL-3.0,0,2,13,0
plone,3.3.4,,2010-01-14,GPL-3.0,0,2,13,0
plone,4.0a3,Pre-release,2009-12-21,GPL-3.0,0,2,13,0
plone,3.3.3,,2009-12-08,GPL-3.0,0,2,13,0
plone,4.0a2,Pre-release,2009-12-04,GPL-3.0,0,2,13,0
plone,4.0a1,Pre-release,2009-11-19,GPL-3.0,0,2,13,0
plone,3.3.2,,2009-11-03,GPL-3.0,0,2,13,0
plone,3.3.1,,2009-09-09,GPL-3.0,0,2,13,0
plone,3.3,,2009-08-19,GPL-3.0,0,2,13,0
plone,3.3rc5,Pre-release,2009-08-01,GPL-3.0,0,2,13,0
plone,3.3rc4,Pre-release,2009-07-07,GPL-3.0,0,2,13,0
plone,3.2.3,,2009-06-20,GPL-3.0,0,2,13,0
plone,3.3rc3,Pre-release,2009-05-23,GPL-3.0,0,2,13,0
plone,3.3rc2,Pre-release,2009-04-05,GPL-3.0,0,2,13,0
plone,3.3rc1,Pre-release,2009-03-30,GPL-3.0,0,2,13,0
plone,3.3b1,Pre-release,2009-03-12,GPL-3.0,0,2,13,0
plone,3.2.2,,2009-03-03,GPL-3.0,0,2,13,0
plone,3.2.1,,2009-02-04,GPL-3.0,0,2,13,0
plone,3.2,,2008-12-31,GPL-3.0,0,2,13,0
plone,3.2rc1,Pre-release,2008-12-15,GPL-3.0,0,2,13,0
plone,3.2a1,Pre-release,2008-10-10,GPL-3.0,0,2,13,0
pillow,8.3.2,Latest,2021-09-02,HPND,0,0,0,0
pillow,8.3.1,,2021-07-06,HPND,0,2,0,0
pillow,8.3.0,,2021-07-01,HPND,0,2,0,0
pillow,8.2.0,,2021-04-01,HPND,0,2,1,0
pillow,8.1.2,,2021-03-06,HPND,0,8,1,0
pillow,8.1.1,,2021-03-02,HPND,0,11,1,0
pillow,8.1.0,,2021-01-02,HPND,0,15,1,0
pillow,8.0.1,,2020-10-22,HPND,0,17,2,0
pillow,8.0.0,,2020-10-14,HPND,0,17,2,0
pillow,7.2.0,,2020-06-30,HPND,0,17,2,0
pillow,7.1.2,,2020-04-25,HPND,0,17,2,0
pillow,7.1.1,,2020-04-02,HPND,0,17,2,0
pillow,7.1.0,,2020-04-01,HPND,0,17,2,0
pillow,7.0.0,,2020-01-02,HPND,0,16,7,0
pillow,6.2.2,,2020-01-02,HPND,0,16,7,0
pillow,6.2.1,,2019-10-21,HPND,0,20,8,0
pillow,6.2.0,,2019-10-01,HPND,0,20,8,0
pillow,6.1.0,,2019-07-03,CAL-1.0,0,20,8,0
pillow,6.0.0,,2019-04-02,CAL-1.0,0,20,8,0
pillow,5.4.1,,2019-01-06,Unknown,0,20,7,0
pillow,5.4.0.dev0,,2019-01-01,Unknown,0,20,7,0
pillow,5.4.0,,2019-01-01,Unknown,0,20,7,0
pillow,5.3.0,,2018-10-01,Unknown,0,20,7,0
pillow,5.2.0,,2018-07-01,Unknown,0,20,7,0
pillow,5.1.0,,2018-04-02,Unknown,0,19,7,0
pillow,5.0.0,,2018-01-01,Unknown,0,19,7,0
pillow,4.3.0,,2017-10-02,Unknown,0,19,7,0
pillow,4.2.1,,2017-07-06,Unknown,0,18,7,0
pillow,4.2.0,,2017-07-01,Unknown,0,18,7,0
pillow,4.1.1,,2017-04-28,Unknown,0,18,7,0
pillow,4.1.0,,2017-04-04,Unknown,0,18,7,0
pillow,4.0.0,,2017-01-02,Unknown,0,18,7,0
pillow,3.4.2,,2016-10-18,Unknown,0,18,7,0
pillow,3.4.1,,2016-10-04,Unknown,0,18,7,0
pillow,3.3.3,,2016-10-04,Unknown,0,18,7,0
pillow,3.4.0,,2016-10-03,Unknown,0,18,7,0
pillow,3.3.2,,2016-10-03,Unknown,0,18,7,0
pillow,3.3.1,,2016-08-18,Unknown,0,18,7,0
pillow,3.3.0,,2016-07-01,Unknown,0,18,7,0
pillow,3.2.0,,2016-04-01,Unknown,0,18,7,0
pillow,3.1.2,,2016-04-01,Unknown,0,18,7,0
pillow,3.1.1,,2016-02-04,Unknown,0,18,7,0
pillow,3.1.0,,2016-01-04,Unknown,0,18,7,0
pillow,3.1.0rc1,Pre-release,2016-01-02,Unknown,0,18,7,0
pillow,3.1.0.rc1,Pre-release,2016-01-01,Unknown,0,18,7,0
pillow,3.0.0,,2015-10-01,Unknown,0,18,7,0
pillow,2.9.0,,2015-07-01,Unknown,0,18,7,0
pillow,2.8.2,,2015-06-07,Unknown,0,18,7,0
pillow,2.8.1,,2015-04-02,Unknown,0,18,7,0
pillow,2.8.0,,2015-04-01,Unknown,0,18,7,0
pillow,2.7.0,,2015-01-01,Unknown,0,18,7,0
pillow,2.6.2,,2015-01-01,Unknown,0,18,7,0
pillow,2.6.1,,2014-10-13,Unknown,0,18,7,0
pillow,2.6.0,,2014-10-01,Unknown,0,18,7,0
pillow,2.5.3,,2014-08-18,Unknown,0,18,7,0
pillow,2.3.2,,2014-08-13,Unknown,1,16,7,1
pillow,2.5.2,,2014-08-13,Unknown,0,18,7,0
pillow,2.5.1,,2014-07-10,Unknown,0,18,7,0
pillow,2.5.0,,2014-07-01,Unknown,0,18,7,0
pillow,2.4.0,,2014-04-01,Unknown,1,18,7,1
pillow,2.3.1,,2014-03-15,Unknown,1,16,7,1
pillow,2.3.0,,2014-01-01,Unknown,1,16,7,1
pillow,2.2.2,,2013-12-16,Unknown,1,16,7,1
pillow,2.2.1,,2013-10-02,Unknown,1,16,7,1
pillow,2.2.0,,2013-10-02,Unknown,1,16,7,1
pillow,2.1.0,,2013-07-02,Unknown,1,16,7,1
pillow,2.0.0,,2013-03-15,Unknown,1,16,7,1
pillow,1.7.8,,2012-11-01,Unknown,1,16,7,1
pillow,1.7.7,,2012-04-05,Unknown,1,16,7,1
pillow,1.7.6,,2012-01-21,Unknown,1,16,7,1
pillow,1.7.5,,2011-09-07,Unknown,1,16,7,1
pillow,1.7.4,,2011-07-21,Unknown,1,16,7,1
pillow,1.7.3,,2011-07-21,Unknown,1,16,7,1
pillow,1.7.2,,2011-06-02,Unknown,1,16,7,1
pillow,1.7.1,,2011-05-31,Unknown,1,16,7,1
pillow,1.7.0,,2011-05-28,Unknown,1,16,7,1
pillow,1.6,,2010-12-01,Unknown,1,16,7,1
pillow,1.5,,2010-11-28,Unknown,1,16,7,1
pillow,1.4,,2010-11-28,Unknown,1,16,7,1
pillow,1.3,,2010-11-28,Unknown,1,16,7,1
pillow,1.2,,2010-08-02,MIT,1,16,7,1
pillow,1.1,,2010-08-01,MIT,1,16,7,1
pillow,1,,2010-07-31,MIT,1,16,7,1
shiftboiler,0.11.1,Latest,2021-05-22,MIT,0,0,0,0
shiftboiler,0.11.0,,2021-05-21,MIT,0,0,0,0
shiftboiler,0.10.2,,2020-12-31,MIT,0,0,0,0
shiftboiler,0.10.1,,2020-12-28,MIT,0,0,0,0
shiftboiler,0.10.0,,2020-07-01,MIT,0,0,0,0
shiftboiler,0.9.4,,2020-07-01,MIT,0,0,0,0
shiftboiler,0.9.3,,2020-06-30,MIT,0,0,0,0
shiftboiler,0.9.2,,2020-06-28,MIT,0,0,0,0
shiftboiler,0.9.1,,2020-06-27,MIT,0,0,0,0
shiftboiler,0.9.0,,2020-06-27,MIT,0,0,0,0
shiftboiler,0.8.3,,2020-05-05,MIT,0,0,0,0
shiftboiler,0.8.2,,2019-09-20,MIT,0,0,0,0
shiftboiler,0.8.1,,2019-07-04,MIT,0,0,0,0
shiftboiler,0.7.12,,2019-07-02,MIT,0,0,0,0
shiftboiler,0.7.11,,2019-03-17,MIT,0,0,0,0
shiftboiler,0.7.10,,2019-01-16,MIT,0,0,0,0
shiftboiler,0.7.9,,2018-12-13,MIT,0,0,0,0
shiftboiler,0.7.8,,2018-11-16,MIT,0,0,0,0
shiftboiler,0.7.7,,2018-10-30,MIT,0,0,0,0
shiftboiler,0.7.6,,2018-10-24,MIT,0,0,0,0
shiftboiler,0.7.5,,2018-10-24,MIT,0,0,0,0
shiftboiler,0.7.4,,2018-10-24,MIT,0,0,0,0
shiftboiler,0.7.3,,2018-10-24,MIT,0,0,0,0
shiftboiler,0.7.2,,2018-10-15,MIT,0,0,0,0
shiftboiler,0.7.1,,2018-10-13,MIT,0,0,0,0
shiftboiler,0.7.0,,2018-10-10,MIT,0,0,0,0
shiftboiler,0.6.5,,2018-10-09,MIT,0,0,0,0
shiftboiler,0.6.4,,2018-10-02,MIT,0,0,0,0
shiftboiler,0.6.3,,2018-08-13,MIT,0,0,0,0
shiftboiler,0.6.2,,2018-08-12,MIT,0,0,0,0
shiftboiler,0.6.1,,2018-08-12,MIT,0,0,0,0
shiftboiler,0.6.0,,2018-07-30,MIT,0,0,0,0
shiftboiler,0.5.0,,2018-07-14,MIT,0,0,0,0
shiftboiler,0.4.6,,2018-07-08,MIT,0,0,0,0
shiftboiler,0.4.5,,2018-07-08,MIT,0,0,0,0
shiftboiler,0.4.4,,2018-05-27,MIT,0,0,0,0
shiftboiler,0.4.3,,2018-04-25,MIT,0,0,0,0
shiftboiler,0.4.2,,2018-04-24,MIT,0,0,0,0
shiftboiler,0.4.1,,2018-04-03,MIT,0,0,0,0
shiftboiler,0.4.0,,2018-03-02,MIT,0,0,0,0
shiftboiler,0.3.3,,2018-01-27,MIT,0,0,0,0
shiftboiler,0.3.2,,2018-01-21,MIT,0,0,0,0
shiftboiler,0.3.1,,2018-01-08,MIT,0,0,0,0
shiftboiler,0.3.0,,2018-01-05,MIT,0,0,0,0
shiftboiler,0.2.1,,2018-01-02,MIT,0,0,0,0
shiftboiler,0.2.0,,2017-12-31,MIT,0,0,0,0
shiftboiler,0.1.7,,2017-09-29,MIT,0,0,0,0
shiftboiler,0.1.6,,2017-06-01,MIT,0,0,0,0
shiftboiler,0.1.5,,2017-05-24,MIT,0,0,0,0
shiftboiler,0.1.3,,2017-05-24,MIT,0,0,0,0
shiftboiler,0.1.2,,2017-05-10,MIT,0,0,0,0
shiftboiler,0.1.1,,2017-05-06,MIT,0,0,0,0
shiftboiler,0.1.0,,2017-05-01,MIT,0,0,0,0
shiftboiler,0.0.35,,2017-04-29,MIT,0,0,0,0
shiftboiler,0.0.34,,2017-04-25,MIT,0,0,0,0
shiftboiler,0.0.33,,2017-03-20,MIT,0,0,0,0
shiftboiler,0.0.32,,2017-03-19,MIT,0,0,0,0
shiftboiler,0.0.30,,2017-03-19,MIT,0,0,0,0
shiftboiler,0.0.28,,2017-03-19,MIT,0,0,0,0
shiftboiler,0.0.27,,2016-12-04,MIT,0,0,0,0
shiftboiler,0.0.26,,2016-08-22,MIT,0,0,0,0
shiftboiler,0.0.25,,2016-08-21,MIT,0,0,0,0
shiftboiler,0.0.22,,2016-08-17,MIT,0,0,0,0
shiftboiler,0.0.21,,2016-08-06,MIT,0,0,0,0
shiftboiler,0.0.20,,2016-08-06,MIT,0,0,0,0
shiftboiler,0.0.19,,2016-08-06,MIT,0,0,0,0
shiftboiler,0.0.18,,2016-08-06,MIT,0,0,0,0
sopel-plugins.channelmgnt,2.1.1,Latest,2021-06-22,,0,0,0,0
sopel-plugins.channelmgnt,2.1.0,,2021-06-22,,0,0,0,0
sopel-plugins.channelmgnt,2.0.2,,2021-04-16,,0,0,0,0
sopel-plugins.channelmgnt,2.0.1,,2021-04-08,,0,0,0,0
sopel-plugins.channelmgnt,2,,2021-02-20,,0,0,0,0
sopel-plugins.channelmgnt,1.0.6,,2020-11-28,,0,0,0,0
sopel-plugins.channelmgnt,1.0.5,,2020-11-28,,0,0,0,0
sopel-plugins.channelmgnt,1.0.4,,2020-11-27,,0,0,0,0
sopel-plugins.channelmgnt,1.0.3,,2020-10-12,,0,0,0,0
sopel-plugins.channelmgnt,1.0.2,,2020-10-12,,0,1,0,0
sopel-plugins.channelmgnt,1.0.1,,2020-10-08,,0,1,0,0
sopel-plugins.channelmgnt,1.0.0,,2020-10-08,,0,1,0,0
omero-web,5.11.0rc1,Pre-release,2021-09-24,GPL-2.0,0,0,0,0
omero-web,5.10.0,Latest,2021-09-24,GPL-2.0,0,0,0,0
omero-web,5.9.2,,2021-05-31,GPL-2.0,0,0,0,0
omero-web,5.9.1,,2021-03-18,GPL-2.0,0,0,0,0
omero-web,5.9.0,,2021-03-17,GPL-2.0,0,0,0,0
omero-web,5.8.1,,2020-09-29,GPL-2.0,0,0,2,0
omero-web,5.8.0,,2020-09-16,GPL-2.0,0,0,2,0
omero-web,5.7.1,,2020-07-29,GPL-2.0,0,0,2,0
omero-web,5.7.0,,2020-07-10,GPL-2.0,0,0,2,0
omero-web,5.6.3,,2020-03-25,GPL-2.0,0,0,2,0
omero-web,5.6.2,,2020-02-27,GPL-2.0,0,0,3,0
omero-web,5.6.1,,2020-01-13,GPL-2.0,0,0,3,0
omero-web,5.6.0,,2020-01-10,GPL-2.0,0,0,3,0
omero-web,5.6.dev7,,2019-12-04,GPL-2.0,0,0,3,0
omero-web,5.6.dev6,,2019-11-26,GPL-2.0,0,0,3,0
omero-web,5.6.dev5,,2019-11-21,GPL-2.0,0,0,3,0
omero-web,5.6.dev4,,2019-11-12,GPL-2.0,0,0,3,0
omero-web,5.6.dev3,,2019-11-06,GPL-2.0,0,0,3,0
omero-web,5.6.dev2,,2019-10-25,GPL-2.0,0,0,3,0
omero-web,5.6.dev1,,2019-10-25,GPL-2.0,0,0,3,0
omero-web,5.5.dev2,,2019-08-30,GPL-2.0,0,0,3,0
omero-web,5.5.dev1,,2019-08-27,MIT,0,0,3,0
cryptoauthlib,20211006,Latest,2021-10-08,Unknown,0,0,0,0
cryptoauthlib,20210624,,2021-06-24,Unknown,0,0,0,0
cryptoauthlib,20210620,,2021-06-21,Unknown,0,0,0,0
cryptoauthlib,20210514,,2021-05-13,Unknown,0,0,0,0
cryptoauthlib,20210512,,2021-05-12,Unknown,0,0,0,0
cryptoauthlib,20210121,,2021-01-21,Unknown,0,0,0,0
cryptoauthlib,20210118,,2021-01-19,Unknown,0,0,0,0
cryptoauthlib,20210117,,2021-01-19,Unknown,0,0,0,0
cryptoauthlib,20210116,,2021-01-19,Unknown,0,0,0,0
cryptoauthlib,20201203,,2020-12-03,Unknown,0,0,0,0
cryptoauthlib,20201130,,2020-12-02,Unknown,0,0,0,0
cryptoauthlib,20200912,,2020-10-07,Unknown,0,0,0,0
cryptoauthlib,20200208,,2020-03-17,Unknown,0,0,0,0
cryptoauthlib,20200205,,2020-02-05,Unknown,0,0,0,0
cryptoauthlib,20191122,,2019-11-23,Unknown,0,0,0,0
cryptoauthlib,20190903,,2019-09-03,Unknown,0,0,0,0
cryptoauthlib,20190831,,2019-08-30,Unknown,0,0,0,0
cryptoauthlib,20190830,,2019-08-30,Unknown,0,0,0,0
cryptoauthlib,20190517,,2019-05-17,Unknown,0,0,0,0
cryptoauthlib,20190304,,2019-03-04,Unknown,0,0,0,0
cryptoauthlib,20190125,,2019-01-25,Unknown,0,0,0,0
cryptoauthlib,20190105,,2019-01-05,Unknown,0,0,0,0
cryptoauthlib,20190104,,2019-01-04,Unknown,0,0,0,0
cryptoauthlib,20181027,,2018-10-26,Unknown,0,0,0,0
cryptoauthlib,20181026,,2018-10-26,Unknown,0,0,0,0
cryptoauthlib,20181025,,2018-10-25,Unknown,0,0,0,0
cryptoauthlib,20180817,,2018-08-18,Unknown,0,0,0,0
cryptoauthlib,20180728,,2018-07-26,Unknown,0,0,0,0
cryptoauthlib,20180718,,2018-07-19,Unknown,0,0,0,0
tensorflow-cpu,2.7.0rc0,Pre-release,2021-10-08,Apache-2.0,0,0,0,0
tensorflow-cpu,2.6.0,Latest,2021-08-11,Apache-2.0,0,0,0,0
tensorflow-cpu,2.4.3,,2021-08-10,Apache-2.0,0,0,1,0
tensorflow-cpu,2.5.1,,2021-08-10,Apache-2.0,0,0,0,0
tensorflow-cpu,2.3.4,,2021-08-10,Apache-2.0,0,0,2,0
tensorflow-cpu,2.2.3,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow-cpu,2.4.2,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow-cpu,2.3.3,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow-cpu,2.1.4,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow-cpu,2.5.0,,2021-05-13,Apache-2.0,1,13,15,1
tensorflow-cpu,2.4.1,,2021-01-21,Apache-2.0,1,13,15,1
tensorflow-cpu,2.3.2,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow-cpu,2.2.2,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow-cpu,2.1.3,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow-cpu,2.4.0,,2020-12-14,Apache-2.0,1,13,15,1
tensorflow-cpu,2.3.1,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow-cpu,2.2.1,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow-cpu,2.1.2,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow-cpu,2.3.0,,2020-07-27,Apache-2.0,1,13,15,1
tensorflow-cpu,2.1.1,,2020-05-18,Apache-2.0,1,13,15,1
tensorflow-cpu,2.2.0,,2020-05-07,Apache-2.0,1,13,15,1
tensorflow-cpu,2.1.0,,2020-01-08,Apache-2.0,1,13,15,1
tensorflow-cpu,1.15.0,,2019-10-16,Apache-2.0,1,13,15,1
tensorflow,2.7.0rc0,Pre-release,2021-10-07,Apache-2.0,0,0,0,0
tensorflow,2.6.0,Latest,2021-08-11,Apache-2.0,0,0,0,0
tensorflow,2.4.3,,2021-08-10,Apache-2.0,0,0,1,0
tensorflow,2.5.1,,2021-08-10,Apache-2.0,0,0,0,0
tensorflow,2.3.4,,2021-08-10,Apache-2.0,0,0,2,0
tensorflow,2.6.0rc2,Pre-release,2021-08-04,Apache-2.0,0,0,1,0
tensorflow,2.6.0rc1,Pre-release,2021-07-13,Apache-2.0,0,0,1,0
tensorflow,2.6.0rc0,Pre-release,2021-06-29,Apache-2.0,0,0,1,0
tensorflow,2.4.2,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow,2.2.3,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow,2.3.3,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow,2.1.4,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow,2.5.0,,2021-05-13,Apache-2.0,1,13,15,1
tensorflow,2.5.0rc3,Pre-release,2021-05-05,Apache-2.0,0,0,1,0
tensorflow,2.5.0rc2,Pre-release,2021-04-27,Apache-2.0,0,0,1,0
tensorflow,2.5.0rc1,Pre-release,2021-04-13,Apache-2.0,0,0,1,0
tensorflow,2.5.0rc0,Pre-release,2021-04-01,Apache-2.0,0,0,1,0
tensorflow,2.4.1,,2021-01-21,Apache-2.0,1,13,15,1
tensorflow,1.15.5,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.0.4,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.3.2,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.2.2,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.1.3,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.4.0,,2020-12-14,Apache-2.0,1,13,15,1
tensorflow,2.4.0rc4,Pre-release,2020-12-04,Apache-2.0,0,0,2,0
tensorflow,2.4.0rc3,Pre-release,2020-11-24,Apache-2.0,0,0,2,0
tensorflow,2.4.0rc2,Pre-release,2020-11-18,Apache-2.0,0,0,2,0
tensorflow,2.4.0rc1,Pre-release,2020-11-09,Apache-2.0,0,0,2,0
tensorflow,2.4.0rc0,Pre-release,2020-11-02,Apache-2.0,0,0,2,0
tensorflow,2.3.1,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,2.2.1,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,2.1.2,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,2.0.3,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,1.15.4,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,2.3.0,,2020-07-27,Apache-2.0,1,13,15,1
tensorflow,2.3.0rc2,Pre-release,2020-07-18,Apache-2.0,1,13,15,1
tensorflow,2.3.0rc1,Pre-release,2020-07-09,Apache-2.0,1,13,15,1
tensorflow,2.3.0rc0,Pre-release,2020-06-26,Apache-2.0,1,13,15,1
tensorflow,2.1.1,,2020-05-18,Apache-2.0,1,13,15,1
tensorflow,2.0.2,,2020-05-18,Apache-2.0,1,13,15,1
tensorflow,1.15.3,,2020-05-18,Apache-2.0,1,13,15,1
tensorflow,2.2.0,,2020-05-07,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc4,Pre-release,2020-04-30,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc3,Pre-release,2020-04-14,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc2,Pre-release,2020-03-27,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc1,Pre-release,2020-03-19,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc0,Pre-release,2020-03-10,Apache-2.0,1,13,15,1
tensorflow,1.15.2,,2020-01-26,Apache-2.0,1,13,15,1
tensorflow,2.0.1,,2020-01-26,Apache-2.0,1,13,15,1
tensorflow,2.1.0,,2020-01-08,Apache-2.0,1,13,15,1
tensorflow,2.1.0rc2,Pre-release,2019-12-23,Apache-2.0,1,13,15,1
tensorflow,2.1.0rc1,Pre-release,2019-12-11,Apache-2.0,1,13,15,1
tensorflow,2.1.0rc0,Pre-release,2019-11-27,Apache-2.0,1,13,15,1
tensorflow,1.15.0,,2019-10-16,Apache-2.0,1,13,15,1
tensorflow,1.15.0rc3,Pre-release,2019-10-08,Apache-2.0,1,13,15,1
tensorflow,1.15.0rc2,Pre-release,2019-10-01,Apache-2.0,1,13,15,1
tensorflow,2.0.0,,2019-09-30,Apache-2.0,1,13,15,1
tensorflow,2.0.0rc2,Pre-release,2019-09-23,Apache-2.0,1,13,15,1
tensorflow,1.15.0rc1,Pre-release,2019-09-17,Apache-2.0,1,13,15,1
tensorflow,2.0.0rc1,Pre-release,2019-09-11,Apache-2.0,1,13,15,1
tensorflow,1.15.0rc0,Pre-release,2019-09-10,Apache-2.0,1,13,15,1
tensorflow,2.0.0rc0,Pre-release,2019-08-23,Apache-2.0,1,13,15,1
tensorflow,1.13.2,,2019-07-16,Apache-2.0,1,13,15,1
tensorflow,1.12.3,,2019-06-21,Apache-2.0,1,13,15,1
tensorflow,1.14.0,,2019-06-19,Apache-2.0,1,13,15,1
